material,short_text,supplier/supplying_plant,order_quantity,net_price,total_spend,material_group,plant
,SS 304 Dustbin with LID and Paddle,300001     PARLE ELIZABETH TOOLS PRIVATE LIMIT,11.0,284.57,3130.27,4,LP01
64000788.0,SS Door Sign 25*10.5 cm,200303     AL JIHAD OFFICE,36.0,50.0,1800.0,44,HP01
64000789.0,SS Door Sign 40*15 cm,200303     AL JIHAD OFFICE,14.0,75.0,1050.0,44,HP01
71000138.0,QHES ISO recertification,200053     BUREAU VERTAS CETIFICATION MIDDLE E,1.0,13750.0,13750.0,54,LP01
,Mechanical services for the GIANT1,200216     TKM TECHNICAL SERVICES LLC,1.0,107000.0,107000.0,4,HP01
,Tadalafil 5mg Tablet punches,300001     PARLE ELIZABETH TOOLS PRIVATE LIMIT,32.0,120.0,3840.0,4,LP01
,Tadalafil 20mg Tablet punches,300001     PARLE ELIZABETH TOOLS PRIVATE LIMIT,32.0,120.0,3840.0,4,LP01
63001358.0,E.coli 8739 (Selector),200192     AL FAHIM HEALTHCARE SOLUTIONS LLC,1.0,625.0,625.0,162,LP01
63001359.0,Psd. aeruginosa 9027 (Selector),200192     AL FAHIM HEALTHCARE SOLUTIONS LLC,1.0,625.0,625.0,162,LP01
63001360.0,Staph. aureus 6538 (Selector),200192     AL FAHIM HEALTHCARE SOLUTIONS LLC,1.0,625.0,625.0,162,LP01
63001361.0,Salmonella typhi 14028 (Selector),200192     AL FAHIM HEALTHCARE SOLUTIONS LLC,1.0,625.0,625.0,162,LP01
63001362.0,Bacillus subtillus 6633 (Selector),200192     AL FAHIM HEALTHCARE SOLUTIONS LLC,1.0,625.0,625.0,162,LP01
63001363.0,Candida albican 10231 (Selector),200192     AL FAHIM HEALTHCARE SOLUTIONS LLC,1.0,625.0,625.0,162,LP01
63001364.0,Aspergillus braciliensis 16404(Selector),200192     AL FAHIM HEALTHCARE SOLUTIONS LLC,1.0,625.0,625.0,162,LP01
63001354.0,Macferland turbidity kit (Remel R20421),200192     AL FAHIM HEALTHCARE SOLUTIONS LLC,1.0,80.0,80.0,35,LP01
63001351.0,Nitrocellulose Paper .47µ 18406-47-N,200192     AL FAHIM HEALTHCARE SOLUTIONS LLC,12.0,105.0,1260.0,35,LP01
63000477.0,R2A Agar-M962,200192     AL FAHIM HEALTHCARE SOLUTIONS LLC,4.0,205.0,820.0,35,LP01
63000340.0,Tryptone Soya Agar-M290,200192     AL FAHIM HEALTHCARE SOLUTIONS LLC,12.0,165.0,1980.0,35,LP01
63001336.0,Non Sterile 1ML Tips,200192     AL FAHIM HEALTHCARE SOLUTIONS LLC,6.0,30.0,180.0,35,LP01
,interior Design - Reception area,200374     BOX WOOD DÉCOR INTERIORS LLC,1.0,0.01,0.01,4,HP01
,Gypsum ceiling and bulkhead,200374     BOX WOOD DÉCOR INTERIORS LLC,1.0,3715.14,3715.14,4,HP01
,water emulsion paint on walls & ceiling,200374     BOX WOOD DÉCOR INTERIORS LLC,1.0,2476.76,2476.76,4,HP01
,marble flooring and skirting,200374     BOX WOOD DÉCOR INTERIORS LLC,1.0,16956.26,16956.26,4,HP01
,marble on TV panel and counter top,200374     BOX WOOD DÉCOR INTERIORS LLC,1.0,8382.88,8382.88,4,HP01
,Display cabinet with shelves PU paint,200374     BOX WOOD DÉCOR INTERIORS LLC,1.0,9464.08,9464.08,4,HP01
,wall panel by gypsum molding,200374     BOX WOOD DÉCOR INTERIORS LLC,1.0,4415.3,4415.3,4,HP01
,acrylic logo,200374     BOX WOOD DÉCOR INTERIORS LLC,1.0,2095.72,2095.72,4,HP01
,electrical works,200374     BOX WOOD DÉCOR INTERIORS LLC,1.0,3229.31,3229.31,4,HP01
,automatic sliding  door,200374     BOX WOOD DÉCOR INTERIORS LLC,1.0,14989.15,14989.15,4,HP01
,2 ton ducted AC,200374     BOX WOOD DÉCOR INTERIORS LLC,1.0,10430.96,10430.96,4,HP01
,Three seated sofa,200374     BOX WOOD DÉCOR INTERIORS LLC,1.0,2357.68,2357.68,4,HP01
,Single seated sofa,200374     BOX WOOD DÉCOR INTERIORS LLC,2.0,1286.01,2572.02,4,HP01
,melamine finish coffee table 80 Dia,200374     BOX WOOD DÉCOR INTERIORS LLC,1.0,714.45,714.45,4,HP01
,melamine finish coffee table 40 Dia,200374     BOX WOOD DÉCOR INTERIORS LLC,2.0,600.14,1200.28,4,HP01
,Dispensing Platform Modification,200399     Dana Kitchen Manufacturing LLC,1.0,3671.0,3671.0,54,HP01
63001551.0,Glass Desiccator Jar150x180x210mm,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,2.0,921.5,1843.0,35,HP01
63001550.0,LOD Bootle 25 mL,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,10.0,53.35,533.5,35,HP01
63001549.0,Falcon Alu. Foil 450mm,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,2.0,92.15,184.3,35,HP01
63001548.0,TEST TUBE RACK,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,5.0,38.8,194.0,35,HP01
63001547.0,Duran 150ml glass bottle,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,30.0,16.98,509.40000000000003,35,HP01
63001546.0,Duran 100ml glass bottle,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,50.0,14.55,727.5,35,HP01
63001545.0,Duran 50ml glass bottle,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,50.0,16.01,800.5000000000001,35,HP01
63001544.0,Bromed Surgical Gloves Sterile 7.5,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,50.0,2.43,121.50000000000001,35,HP01
63001543.0,L-Spreader (Glass) (Code no-PW1085),200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,5.0,58.2,291.0,35,HP01
63001542.0,"Test TubeScrew Cap,Autoclavable(PW291)",200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,100.0,4.07,407.0,35,HP01
63001541.0,Spatula SS,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,5.0,17.46,87.30000000000001,35,HP01
63001540.0,Butter Paper for Weighing,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,2.0,101.85,203.7,35,HP01
63001539.0,Micro Pipette stand,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,2.0,203.7,407.4,35,HP01
63001538.0,Forcep_6” (SS)_RSGA612.145,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,2.0,48.5,97.0,35,HP01
63001537.0,Deodorizing Pearls citrus (LA008A)10x50,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,58.2,58.2,35,HP01
63001536.0,Dressing Drum SS 38X30cm (LA1084),200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,3.0,955.45,2866.3500000000004,35,HP01
63001534.0,Sterilization Indicator(CodeNo:26410100),200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,5.0,500.52,2502.6,35,HP01
63001533.0,Bowie dick test Kit (1 Carton),200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,853.6,853.6,35,HP01
63001532.0,Buffered NaCl Peptone Solution M1275,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,6.0,164.9,989.4000000000001,35,HP01
63001531.0,VRBG Agar M581,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,182.36,182.36,35,HP01
63001530.0,Xylose-Lysine Deoxycholate(Himedia-M031),200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,6.0,176.54,1059.24,35,HP01
63001529.0,EE Broth M287,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,208.55,208.55,35,HP01
63001528.0,Plate Count Agar M091,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,6.0,182.36,1094.16,35,HP01
63000432.0,Mortal and pestle,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,2.0,121.25,242.5,35,HP01
63000887.0,1413 µS/cm conductivity STD_PC_H17031,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,2.0,53.35,106.7,35,HP01
63000301.0,Sulphate test kit_H138000,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,373.45,373.45,35,HP01
63000299.0,Nitrate test kit_H13874,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,191.09,191.09,35,HP01
63000300.0,Iron low range test kit_H138039,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,336.59,336.59,35,HP01
63000297.0,Iron test kit_H13834,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,77.6,77.6,35,HP01
63000296.0,Free chlorine test kit_H13831F,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,101.85,101.85,35,HP01
63000295.0,Chloride test kit_H13815,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,200.79,200.79,35,HP01
63000292.0,Hardness test kit_H13812,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,106.7,106.7,35,HP01
63000477.0,R2A Agar-M962,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,3.0,218.25,654.75,35,HP01
63000419.0,Mobile phase Bottle_1L,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,10.0,25.22,252.2,35,HP01
63000416.0,Mobile phase Bottle_500 ml,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,10.0,19.4,194.0,35,HP01
63000415.0,Mobile phase Bottle_250 ml,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,50.0,15.04,752.0,35,HP01
63000394.0,Plastic beakers 5 L,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,2.0,82.45,164.9,35,HP01
63000337.0,Inoculating Loops (10µl),200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,145.5,145.5,35,HP01
63000335.0,Autoclavable bags decontamination PW038,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,3.0,87.3,261.9,35,HP01
63000341.0,Sabouraud Dextrose Agar-M063,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,6.0,192.06,1152.3600000000001,35,HP01
63000343.0,MacConkey Broth-M083,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,8.0,147.44,1179.52,35,HP01
63000348.0,Tryptone Soya Broth 10 bottles,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,8.0,92.15,737.2,35,HP01
63000340.0,Tryptone Soya Agar-M290,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,8.0,179.45,1435.6,35,HP01
63000325.0,MacConkey Agar-M081,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,3.0,145.5,436.5,35,HP01
63000347.0,Cetrimide Agar-M024,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,4.0,174.6,698.4,35,HP01
63000342.0,Mannitol Salt Agar-M118,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,4.0,164.9,659.6,35,HP01
,work bench with vise,200435     AZIMUTH ELECTRO MECHANICAL EQUIPMEN,1.0,3350.0,3350.0,189,LP01
63001293.0,Cetrifuse Tube_15ml,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,5.0,250.0,1250.0,35,LP01
63001176.0,Boron Trifluoride dihydrate_13319-75-0,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,403.0,403.0,35,LP01
63001319.0,O-Toluidine_95-53-4,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,190.0,190.0,35,LP01
63000249.0,Sodium Sulphite_7757-83-7,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,40.0,40.0,35,LP01
63001557.0,Plastic Dropper_3 ml_2600111,200226     CHEMSTOCK LLC,5.0,60.0,300.0,35,LP01
63001156.0,stannous chloride_7772-99-8,200226     CHEMSTOCK LLC,1.0,130.0,130.0,35,LP01
63001143.0,L(+)Tartaric acid_87-69-4,200226     CHEMSTOCK LLC,1.0,60.0,60.0,35,LP01
71000113.0,AMC Shimadzu,200295     NAHLA MEDICAL SUPPLIES,1.0,9000.0,9000.0,54,LP01
71000136.0,Office 365 E3,200054     EMTECH COMPUTER CO. LLC,5.0,364.46,1822.3,54,LP01
62000263.0,Disposable 3 Ply Face Mask 50'S Pack,200358     Mediqueen Medical Equipment Trading,600.0,4.0,2400.0,22,LP01
71000022.0,Mechanical,200216     TKM TECHNICAL SERVICES LLC,1.0,9600.0,9600.0,54,LP01
63001522.0,"MillexHV_PVDF,0.45 µm_SLHV033NK_1000/pk",200003     GULF SCIENTIFIC CORPORATION LLC,2.0,3430.02,6860.04,35,LP01
63000888.0,84 µS/cm conductivity STD_PC_H17033,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,4.0,70.0,280.0,35,LP01
62000446.0,ADCAN Letter Head A4 1x500,200322     ARAFAH PRINTING PRESS LLC,6.0,115.0,690.0,55,LP01
63000695.0,Potassium dichromate_1.02403.0080,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,460.0,460.0,35,LP01
71000134.0,AMC For LP compressed air system,200002     ATLAS COPCO SERVICES MIDDLE EAST,1.0,33000.0,33000.0,54,LP01
,"leakage repairing,screed, pipe rerouting",200409     LEADERS ENGG FOR GENERAL CONSTRUCTI,1.0,18100.0,18100.0,4,HP01
66000028.0,"Laptop Bag  15""",200182     BROAD BAND COMPUTER TRADING LLC,3.0,50.0,150.0,34,LP01
66000121.0,Dell G91J0 replacement battery 41Wh,200182     BROAD BAND COMPUTER TRADING LLC,1.0,175.0,175.0,34,LP01
66000014.0,Toner HP 26A - Black,200182     BROAD BAND COMPUTER TRADING LLC,2.0,390.0,780.0,34,LP01
13000522.0,"Potassium dichromate sol Merck,PN:108160",200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,1135.0,1135.0,162,LP01
63001334.0,UV_VIS STD 5 Toluene_PC_1.08165.0001,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,1370.0,1370.0,162,LP01
63001161.0,Viscosity Std.5034 mPa.s_VIS-RT5K-600,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,1050.0,1050.0,162,LP01
63001162.0,Viscosity Std.503.9 mPa.s_VIS-RT500-600,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,1050.0,1050.0,162,LP01
63001160.0,Viscosity Std. 50.49 mPa.s_VIS-RT50-600,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,1050.0,1050.0,162,LP01
63000759.0,Potassium chloride solution_1.08164.0001,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,1135.0,1135.0,162,LP01
63001323.0,Potasium dichromate soln_PC_1.04660.0001,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,1135.0,1135.0,162,LP01
66000015.0,Toner HP 106A - Black,200371     ALAN MIDDLE EAST IT SERVICES SOLE P,3.0,172.0,516.0,34,LP01
66000010.0,Toner HP 201A - Cyan,200371     ALAN MIDDLE EAST IT SERVICES SOLE P,2.0,298.0,596.0,34,LP01
66000012.0,Toner HP 201A - Black,200371     ALAN MIDDLE EAST IT SERVICES SOLE P,1.0,255.0,255.0,34,LP01
71000126.0,OSHAD External Audit,200393     ASPIRE TRAINING AND MANAGEMENT,1.0,2000.0,2000.0,54,LP01
22000049.0,Leaflet Alenqore,200221     AL NAKHEEL PRINTERS AND STATIONERS,2100.0,0.24,504.0,74,LP01
22000035.0,Box Alenqore 70mg Tab 4's,200221     AL NAKHEEL PRINTERS AND STATIONERS,2100.0,0.65,1365.0,75,LP01
22000153.0,CCARTON 5PLY 365LX280WX260H MM,200236     QUEENEX CORRUGATED CARTON FACTORY L,532.0,2.25,1197.0,24,LP01
22000117.0,CCarton 5ply 375lx280wx280h mm,200236     QUEENEX CORRUGATED CARTON FACTORY L,2000.0,2.3,4600.0,24,LP01
71000020.0,Cylinder Charge Al Foil Printing,300097     GENEPHARM S.A.,3.0,300.0,900.0,54,LP01
71000020.0,Cylinder Charge Al Foil Printing,300097     GENEPHARM S.A.,2.0,300.0,600.0,54,HP01
31000018.0,Admont 4mg Chewable Tab 7's Blister,300097     GENEPHARM S.A.,21600.0,0.59,12744.0,5,LP01
31000017.0,Admont 10mg Tab 7's Blister,300097     GENEPHARM S.A.,50000.0,1.08,54000.0,5,LP01
,Polishing of Duct Pipes,200216     TKM TECHNICAL SERVICES LLC,1.0,22000.0,22000.0,40,HP01
71000135.0,Adobe Creative Cloud All Apps,300160     Adobe Systems Software Ireland LTD,1.0,659.88,659.88,54,LP01
62000451.0,Chemex-Pine Disinfectant - LAVENDER-5Ltr,200058     CHEMEX HYGIENE CONCEPTS LLC,30.0,12.0,360.0,52,LP01
62000453.0,Chemex - Pine Disinfectant – CX20 - 5Ltr,200058     CHEMEX HYGIENE CONCEPTS LLC,30.0,12.0,360.0,52,LP01
,Friability Tester,200040     HIMATRIX MEASUREMENTS EQUIPMENTS LL,1.0,16000.0,16000.0,4,LP01
62000288.0,Nylon brush (Length 3 Inch Dia 10mm),300001     PARLE ELIZABETH TOOLS PRIVATE LIMIT,12.0,5.0,60.0,22,LP01
62000289.0,Nylon brush (Length 9 Inch Dia 0.5 mm),300001     PARLE ELIZABETH TOOLS PRIVATE LIMIT,12.0,5.0,60.0,22,LP01
62000156.0,Diesel,200036     EUROPE GENERAL TRANSPORTING,7000.0,10.65,74550.0,22,LP01
,Steel Door,200384     Royal Classic Contracting and Gener,1.0,3900.0,3900.0,21,HP01
64000839.0,Online Hardness Test,200432     Early Oil Field Trading,2.0,734.29,1468.58,142,HP01
71000049.0,Calibration,200055     JANSAL CALIBRATION SERVICES,1.0,975.0,975.0,54,LP01
22000150.0,CCARTON 5PLY – 380LX380WX315H(ZEINO),200236     QUEENEX CORRUGATED CARTON FACTORY L,540.0,3.6,1944.0,24,LP01
13000536.0,Opadry 20A33251 Yellow,300004     COLORCON LIMITED,10.0,95.72,957.2,27,LP01
,Fridge For Villa,200110     SHARAF DG,1.0,1399.0,1399.0,4,LP01
63001517.0,H-SGPRC05_20mg_Honour labs,300022     HONOR LAB LIMITED ( UNIT III),3.0,1166.67,3500.01,162,LP01
22000128.0,Leaflet Dr.Wound Bioheal gel,200323     Umm Al Quwain Manufacturing,241500.0,39.0,9418500.0,74,LP01
22000127.0,Box Dr.Wound Bioheal Gel 30ml,200323     Umm Al Quwain Manufacturing,178500.0,100.0,17850000.0,75,LP01
22000126.0,Box Dr.Wound Bioheal Gel 15ml,200323     Umm Al Quwain Manufacturing,63000.0,110.0,6930000.0,75,LP01
64000546.0,Aquatreat CI 6643 Corrosion Inhibitor,200008     GRADIANT INDUSTRIES - L.L.C - S.P.C,50.0,9.6,480.0,142,LP01
71000110.0,M365 Power BI,200054     EMTECH COMPUTER CO. LLC,10.0,380.0,3800.0,54,LP01
63000667.0,2-Propanol_67-63-0,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,6.0,85.0,510.0,35,LP01
63001518.0,"Discovery Cyano,150mm*4.6mm,5μ_59356-U",200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,3536.0,3536.0,158,LP01
63000297.0,Iron test kit_H13834,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,80.0,80.0,35,LP01
63000299.0,Nitrate test kit_H13874,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,198.0,198.0,35,LP01
63000301.0,Sulphate test kit_H138000,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,386.0,386.0,35,LP01
63000375.0,Volumetric Flask_20 ml,200226     CHEMSTOCK LLC,20.0,20.0,400.0,35,LP01
63000378.0,Volumetric Flask_25ml,200226     CHEMSTOCK LLC,20.0,18.0,360.0,35,LP01
63000379.0,Volumetric Flask_100 ml,200226     CHEMSTOCK LLC,50.0,23.0,1150.0,35,LP01
63000597.0,Volumetric Flask_200 ml,200226     CHEMSTOCK LLC,40.0,28.0,1120.0,35,LP01
63000426.0,Glass cylinder_1000 ml,200226     CHEMSTOCK LLC,4.0,65.0,260.0,35,LP01
63000406.0,Glass pipette_1 ml,200226     CHEMSTOCK LLC,5.0,16.0,80.0,35,LP01
63000407.0,Glass pipette_2 ml,200226     CHEMSTOCK LLC,5.0,16.0,80.0,35,LP01
63000410.0,Glass pipette_5 ml,200226     CHEMSTOCK LLC,5.0,16.0,80.0,35,LP01
63000413.0,Glass pipette_10 ml,200226     CHEMSTOCK LLC,5.0,16.0,80.0,35,LP01
13000193.0,Plastic Measuring Cylinder_1000ML,200226     CHEMSTOCK LLC,4.0,23.0,92.0,35,LP01
64000681.0,Omron Temp controller E5CC-RX3A5M-000,200423     HADRON GENERAL TRADING LTD,1.0,761.9,761.9,26,LP01
64000809.0,Data Micro Timer,200366     New Power Electrical & Building Mat,3.0,230.0,690.0,26,LP01
64000810.0,Solenoid valve Blow Down,200424     Master Mechanical Equipment LLC,3.0,155.0,465.0,26,LP01
,epoxy flooring,200409     LEADERS ENGG FOR GENERAL CONSTRUCTI,1.0,54756.0,54756.0,4,HP01
67000056.0,Prd-Admont pharmacy letter,200322     ARAFAH PRINTING PRESS LLC,400.0,2.64,1056.0,47,LP01
67000058.0,Prd-Admont rollup banner,200322     ARAFAH PRINTING PRESS LLC,3.0,149.68,449.04,47,LP01
67000148.0,Prd-Admont rollup banner- Pedia,200322     ARAFAH PRINTING PRESS LLC,3.0,149.68,449.04,47,LP01
67000150.0,Prd-Admont brochure- Pedia,200322     ARAFAH PRINTING PRESS LLC,2000.0,1.12,2240.0,47,LP01
67000149.0,Prd-Admont brochure- 10 mg,200322     ARAFAH PRINTING PRESS LLC,2000.0,1.12,2240.0,47,LP01
67000147.0,Prd-Admont launch drop card-Pedia,200322     ARAFAH PRINTING PRESS LLC,2000.0,0.77,1540.0,47,LP01
67000057.0,Prd-Admont launch drop card,200322     ARAFAH PRINTING PRESS LLC,2000.0,0.77,1540.0,47,LP01
,PVC Piping work for ETP,200425     HYDROPLAST PIPING SYSTEMS FZE,1.0,4880.96,4880.96,45,HP01
,Washing Piping System - Oncology,200216     TKM TECHNICAL SERVICES LLC,1.0,34845.0,34845.0,4,HP01
,Washing Piping System - Hormones,200216     TKM TECHNICAL SERVICES LLC,1.0,91105.0,91105.0,4,HP01
62000197.0,White Sugar 2 Kg,200035     FUTURE FOOD STUFF TRADING COMAPNY L,18.0,7.5,135.0,204,LP01
62000196.0,Turkish Coffee with Cardamom,200035     FUTURE FOOD STUFF TRADING COMAPNY L,36.0,69.0,2484.0,204,LP01
62000195.0,Sugar Stick - Individually wrapped,200035     FUTURE FOOD STUFF TRADING COMAPNY L,12.0,13.0,156.0,204,LP01
62000192.0,Green Tea with mint - 1x100,200035     FUTURE FOOD STUFF TRADING COMAPNY L,6.0,31.0,186.0,204,LP01
62000188.0,Werthers Original Candy 1000G,200035     FUTURE FOOD STUFF TRADING COMAPNY L,24.0,45.0,1080.0,204,LP01
62000187.0,Turkish Coffee,200035     FUTURE FOOD STUFF TRADING COMAPNY L,12.0,69.0,828.0,204,LP01
62000181.0,Nescafe Powdered Coffee - Jar-200g,200035     FUTURE FOOD STUFF TRADING COMAPNY L,18.0,16.0,288.0,204,LP01
62000180.0,Nescafe Dolce Gusto Espresso Capsule,200035     FUTURE FOOD STUFF TRADING COMAPNY L,12.0,45.2,542.4000000000001,204,LP01
62000179.0,Nescafe Cappuccino Round & Silky Capsule,200035     FUTURE FOOD STUFF TRADING COMAPNY L,24.0,45.2,1084.8000000000002,204,LP01
62000178.0,Nescafe 3 in 1 x 24 Pcs-1x24,200035     FUTURE FOOD STUFF TRADING COMAPNY L,24.0,36.0,864.0,204,LP01
62000177.0,Masafi Tissue Box 150 Sheets-N/A-Masafi,200035     FUTURE FOOD STUFF TRADING COMAPNY L,150.0,3.0,450.0,204,LP01
62000175.0,Kopiko Coffee Candy 1000G -N/A-Kopiko,200035     FUTURE FOOD STUFF TRADING COMAPNY L,6.0,38.0,228.0,204,LP01
62000162.0,American Folgers Coffee 640 g-M Roasted,200035     FUTURE FOOD STUFF TRADING COMAPNY L,18.0,60.0,1080.0,204,LP01
62000168.0,Disposable Cup Good Quality 25 Pcs-Paper,200035     FUTURE FOOD STUFF TRADING COMAPNY L,18.0,6.0,108.0,204,LP01
62000169.0,Disposable Foam Cup x25 Pcs-White Foam,200035     FUTURE FOOD STUFF TRADING COMAPNY L,18.0,1.38,24.839999999999996,204,LP01
62000171.0,Disposable Plates-Large - Foam,200035     FUTURE FOOD STUFF TRADING COMAPNY L,15000.0,0.24,3600.0,204,LP01
62000170.0,Disposable Fork x50 Pcs-Plastic,200035     FUTURE FOOD STUFF TRADING COMAPNY L,18.0,5.0,90.0,204,LP01
62000172.0,Disposable Spoon x50 Pcs-Plastic,200035     FUTURE FOOD STUFF TRADING COMAPNY L,36.0,5.0,180.0,204,LP01
62000185.0,Rainbow Evaporated Milk Capsule 10x14 ml,200035     FUTURE FOOD STUFF TRADING COMAPNY L,2.0,280.0,560.0,204,LP01
62000166.0,Black Tea-100 bags per pack-Lipton,200035     FUTURE FOOD STUFF TRADING COMAPNY L,24.0,13.0,312.0,204,LP01
62000164.0,Nature's Valley biscuit-With Almond Butt,200035     FUTURE FOOD STUFF TRADING COMAPNY L,18.0,23.0,414.0,204,LP01
62000167.0,Coffee Mate-400 g-Nestle,200035     FUTURE FOOD STUFF TRADING COMAPNY L,24.0,13.5,324.0,204,LP01
,Calibration Service,200055     JANSAL CALIBRATION SERVICES,10.0,225.0,2250.0,195,HP01
13000534.0,Banana Flavour,200403     Givaudan MEA FZE,2.0,0.0,0.0,108,LP01
13000537.0,Cherry Flavour,200403     Givaudan MEA FZE,2.0,0.0,0.0,108,LP01
71000124.0,European Pharmacopoeia (EDQM),300072     COUNCIL OF EUROPE - EDQM,1.0,570.0,570.0,54,LP01
,External Shipping & Receiving Area,200219     ARSENAL METAL ENGINEERING,1.0,445244.0,445244.0,4,LP01
67000131.0,Prd-Etorican & Febucan motion pend,300149      Yiwu Saibasen Craft Co Ltd,300.0,5.22,1566.0,47,LP01
62000376.0,Self-sealing bags (8 x 6 inches),200307     GALAXY,1000.0,0.22,220.0,22,LP01
62000378.0,Self-sealing bags (4 x 6 inches),200307     GALAXY,1000.0,0.13,130.0,22,LP01
62000207.0,Floor Cleaner 5L,200207     AL FURSAN INTERNATIONAL FZC,72.0,82.0,5904.0,52,LP01
62000236.0,Touch Me 5 liter,200207     AL FURSAN INTERNATIONAL FZC,12.0,480.0,5760.0,52,LP01
62000327.0,Scrub suite,200151     AL MAARIF LADIES GAR. TAILORING,5.0,68.0,340.0,22,LP01
13000412.0,Blackcurrant Flavor - Evospray (846893),200324     THG INGREDIENTS MIDDLE EAST FZE,4.0,379.32,1517.28,108,LP01
63000751.0,Acetonitrile HPLC Grade - 4L - Merck ##,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,200.0,160.0,32000.0,35,LP01
,Parts IMA Blister Sildenafil 100mg 4's,300104     PRODIECO LIMITED,1.0,12202.13,12202.13,4,LP01
,Parts IMA Blister Sildenafil 50mg 4's,300104     PRODIECO LIMITED,1.0,13728.38,13728.38,4,LP01
,Parts Blister Esomepra Caps-20mg size-2,300104     PRODIECO LIMITED,1.0,13531.25,13531.25,4,LP01
,"Parts Blister Eso Caps-40mg(7""s- size-0)",300104     PRODIECO LIMITED,1.0,31213.5,31213.5,4,LP01
,Size Parts for Thalidomide 50mg Capsule,300011     I.M.A INDUSTRIA MACCHINE AUTOMATICH,1.0,85122.86,85122.86,4,LP01
,Size Parts for Erlotinib FCT 100mg,300011     I.M.A INDUSTRIA MACCHINE AUTOMATICH,1.0,85122.86,85122.86,4,LP01
